CLUE,ANS,POS
Blemish ,scar,5
Feeling loss ,mourning,3
Oceanic gull ,kittiwake,7
"Memento, keepsake ",souvenir,1
"Smear, daub ",smudge,13
Interior ,internal,2
Celtic language,irish,6
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
Pain reliever ,analgesic,8
Head of corn ,ear,2
"Warranty, pledge ",guarantee,1
Latin American ballroom dance ,paso doble,5
Spud ,potato,1
Made better in quality ,improved,1
Forced out of office ,ousted,9
Abstaining from alcohol ,teetotal,1
Robin Hood's forest ,sherwood,2
