CLUE,ANS,POS,FOUND IN
South American animal of the camel family,llama,1,"Llama: Native to the Andean region, llamas are domesticated animals used for their wool, meat, and as pack animals in South America's mountainous terrains."
Bit part actor ,extra,1,Extra (often uncredited roles in film or theater)
Brown seaweed ,kelp,2,Kelp forest inhabitant
French ferry port ,calais,2,Docks de Calais-Dunkerque
Sudden emotional speech ,outburst,1,Spontaneous outburst
Verdure ,greenery,1,Lush greenery
This sauce often goes with fish ,tartar,6,Creamy Tartar Sauce
Covered with trees ,wooded,18,"Woody, wooded region"
Guardian - - ,angel,16,Guardian angel
First-footing time ,new year,1,New Year's guest
Fatty ,adipose,14,Adipose tissue (the technical term for body fat)
South Indian people or language ,tamil,1,"Tamils: The predominant ethnic group in South India, known for their rich cultural heritage and contribution to various art forms like Carnatic music, classical dance, and literature."
Increase by 100%,double,1,Doubled in size or quantity
Senior ,elder,1,Elderly person
