CLUE,ANS,POS
Show,display,3
Occupant ,resident,8
'Many are called but few are ...' ,chosen,1
Still mysterious despite investigation,unexplained,12
Narrow road ,lane,2
Concern or curiosity ,interest,5
Young geese ,goslings,2
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,9
Closely compacted ,dense,11
Remove material from a riverbed ,dredge,1
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,1
French spa town,vichy,1
Between red and yellow ,orange,1
Submarine's eye? ,periscope,2
Landing-place ,heliport,2
"Call on, go to see ",visit,1
Wash ,bathe,6
