CLUE,ANS,POS
Rhythm,beat,1
Left stranded with little hope of rescue ,marooned,1
"Ball of ornamental tuft, for cheerleaders perhaps ",pom-pom,1
Welsh Nationalist party ,plaid cymru,1
Mark of injury ,scar,1
Of the greatest importance ,vital,2
Breastbone ,sternum,1
Cruel kind of open sore ,ulcer,1
Encircle,surround,7
Reverberate,echo,2
Stringed instrument ,harp,9
Park/forest keeper ,ranger,1
Holy ,sacred,1
Ancient ,archaic,2
Lower garments ,skirts,5
Raise ,elevate,1
China clay ,kaolin,1
"Bituminous material for roofing, paths etc ",asphalt,1
Menace ,threat,1
