CLUE,ANS,POS,FOUND IN
Get bigger ,grow,4,Grow larger
Object thrown in field sports ,discus,10,Discus (if referring to the throwing event)
Discharge; give expression to,vent,9,Venture forth: To boldly express oneself in new and uncharted areas.
Food from milk curd ,cheese,1,"Cheese: The primary product made by coagulating the proteins in milk, resulting in a solid substance."
Occupation ,work,6,Semantic Network Researcher
Furthest extent ,limit,1,Ultimate limit
Dismal ,drear,5,Dreary
Aid to memory ,mnemonic,1,Mnemonic device
Involving hard work ,laborious,1,Laborious effort
Intensely angry - dark bluish grey ,livid,5,Livid silvery-blue
Polynesian garland ,lei,1,Lei (Hawaiian tradition)
One with no illusions ,realist,1,Realistic
