CLUE,ANS,POS
Talon ,claw,1
Incapable of motion ,immobile,3
Young horse ,colt,1
Catty ,bitchy,13
Showy flower ,orchid,3
"Deadlock, stalemate",impasse,1
Cut (meat) ,carve,4
Teesside town ,middlesbrough,1
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,1
Night-flying insect ,moth,1
Imaginary place of great wealth and opportunity ,el dorado,1
Place for steam treatment ,turkish bath,4
Cosmos ,universe,1
Cordial,warm,2
"Detached, kept apart ",isolated,2
Claw ,talon,3
Second showing?,replay,12
"Tall building of offices, flats ",tower block,3
Carnivorous large cat,tiger,2
