CLUE,ANS,POS
Israeli city ,tel aviv,1
Very steep ,precipitous,3
Portion of meat ,cutlet,1
Weapons store ,arsenal,2
Newspapers,press,12
Pant ,gasp,5
Leisurely walk ,amble,2
Barrel-maker ,cooper,1
"Pattern of sounds, the beat ",rhythm,1
"-- Dahl, children's author ",roald,2
Testimony - verification,evidence,3
Light midday meal in India ,tiffin,1
Raise in rank ,promote,1
Tranquillity,peacefulness,3
I have found it! ,eureka,1
Ships' companies ,crews,1
Things tied together ,bundle,1
Those with severed limbs,amputees,1
High-kicking French dance ,cancan,1
American country gaining independence from Spain in 1810 ,mexico,1
In the direction of the Orient ,eastward,2
Every now and again ,once in a while,14
"Inactive, motionless ",static,17
Enchant ,ravish,13
Tell a story ,narrate,1
Male domestic fowl,rooster,1
