CLUE,ANS,POS
Thou,you,1
Member of the family ,relative,17
"Appealed earnestly, begged ",entreated,5
An artist works in it ,studio,1
Refuse to do business with ,boycott,1
Injure or harm severely ,maim,3
First batsman ,opener,1
Small mouse-like rodent ,vole,3
Fragrant shrub ,myrtle,8
"Foreigner, outsider ",alien,1
One travelling widely ,globetrotter,6
Grasp firmly,seize,4
Manage ,run,17
Reply - react,respond,2
Move from one place to another ,transfer,2
Green part that forms a flower's calyx,sepal,3
