CLUE,ANS,POS
Giver ,donor,1
City on the Tigris,mosul,4
'Beauty is in the eye of the . . . . . . . .' ,beholder,1
Last or final in a process ,ultimate,13
Fermented honey drink ,mead,1
It is better than cure,prevention,1
Universal remedy ,panacea,3
Hebridean island ,islay,1
Special right ,privilege,1
A place of safety or sanctuary,oasis,9
Made a gift to ,presented,1
One qualified to check accounts,auditor,1
Shape of a spring ,spiral,8
"Concurred, assented ",agreed,2
Large boiling pot,cauldron,1
Sale of goods ,retail,3
Ability; adequate income ,competence,5
Margin,edge,6
"Negligent, unconcerned",careless,1
Heraldic beast ,unicorn,6
Flightless birds,emus,12
