CLUE,ANS,POS,FOUND IN
Russian revolutionary ,trotsky,4,Trotskyist
Golfer's support ,tee,1,Tee-off
Superman's world and a gas ,krypton,2,"Krypton - The fictional home planet of Superman, which is also known as 'the world' and a gas (as it lacks oxygen)."
Chocolate substitute ,carob,2,Carob (often used as a healthier alternative with similar sweetness)
Portraying romanticised country life ,pastoral,2,Pastoral (pertaining to rural life)
They keep watch ,guards,15,Sentries (soldiers or guards whose job is to stand and keep watch)
Bashed ,battered,19,Smote (archaic term for struck or battered)
Deadlock ,impasse,2,Impasse (a situation in which no progress is possible)
Deduce ,infer,2,"Infer (from Latin ""in-"" meaning ""into,"" and ""ferre"" meaning to bear or carry)"
"Ankle, e.g. ",joint,20,"Ankylosing spondylitis (although primarily a back condition, it can affect joints such as the ankle)."
