CLUE,ANS,POS
Piece for eight players ,octet,2
Not harmed ,unhurt,13
"Animate, encourage",inspire,3
Fruit tree trained to grow against a wall ,espalier,1
Devastate ,ravage,7
Item of footwear ,shoe,1
Concerning the self ,personal,9
Informal goodbye; see you ,so long,6
A mixture of rain and snow ,sleet,1
Big and roomy ,spacious,2
Pig's noise,oink,1
Strain ,tension,1
Bundles of fibres in the body ,nerves,3
Ethical ,moral,1
Fraudulent medical practice ,quackery,1
Part of the eye ,retina,3
Deep red gem stone ,garnet,2
Antipodean country ,new zealand,2
