CLUE,ANS,POS,FOUND IN
Hot dusty wind ,sirocco,6,Sirocco (Mediterranean to Europe from Africa)
Slaughterhouse ,abattoir,3,Abattoir (UK)
Elicit ,evoke,13,Evoke a reaction
Short-lived fad ,craze,3,Transient craze
"A fast warship, sounds leisurely ",cruiser,4,"Swift cruiser - A type of fast naval ship, the word 'swift' also resonates with speed and sounding like ‘swifter,’ suggesting ease or fluidity (leisure)."
Chess piece and one of the clergy ,bishop,1,"Bishop - A chess piece that moves diagonally, also a member of the higher echelons in certain Christian churches."
Formal address or discourse ,speech,2,Ceremonial speech
"Fingers, toes and numbers ",digits,2,"Digits (as in digits of hands or feet, as well as numerals)"
"Omar --, film actor ",sharif,2,"Omar Sharif (Egyptian actor, known for roles in Doctor Zhivago and Lawrence of Arabia)"
Land of the tzars ,russia,1,Russia (historically associated with tsars)
American poet and mystery writer,edgar allan poe,9,Poe (Edgar Allan Poe)
Memorandum ,note,1,A written message or note used within an organization.
