CLUE,ANS,POS,FOUND IN
"Inclination, propensity ",tendency,1,Natural tendency
High official in former Ottoman Empire ,vizier,2,Grand Vizier
V as a numeral ,five,5,Five (5)
Etch,inscribe,6,Accurately inscribed
It used to be Persia ,iran,1,Pre-Islamic Iranian Empire
Relating to punishment ,penal,12,Disciplinary penalty
"A dramatic or picturesque scene, may be still ",tableau,3,Captivating tableau
Kit ,equipment,2,Equipment assembly
Actor's part ,role,14,Talented voice-over artist (in case of dubbing roles)
Cereal used for making whiskey ,rye,3,Rye berries
Example or single occurrence of something ,instance,1,"An instance where a person is seen searching desperately for sustenance in an urban landscape, symbolizing the plight of hunger amidst plenty."
Ridge of sand ,dune,2,Dune crest
Unlit by solar light ,sunless,10,Sunless area
