CLUE,ANS,POS,FOUND IN
Temporary residence ,stay,6,Brief stay
Atomic number 85 ,astatine,1,"Astatine (At) - An element in the halogen group with atomic number 85, known for its radioactivity and rarity."
Appealingly fanciful ,whimsical,5,Captivatingly whimsical
Put foot on a pest ,step,3,Step in a critter's territory
Passage between seats ,aisle,3,Distance in aisle
Present ,here,3,"Abundant - Describes a situation where there is an ample amount of something (e.g., food, opportunities)."
Mother-of-pearl ,nacre,1,Nacreous shell layering
Sound of a plane flying faster than the speed of sound ,sonic boom,1,Supersonic boom
Very tactful person ,diplomat,1,Diplomatic
Off-white ,cream,1,Creamy shade
Aiding ,helping,3,Helping hands
Welcome; cry (Scots) ,greet,1,"Aye welcome - ""Aye"" means yes in Scots, combined with the traditional Scottish greeting ""welcome."""
Country house ,villa,14,Sylvan villa
Short period of relief ,respite,1,Temporary respite
Fish eggs ,roe,9,Fish roe (specifically referring to fertilized eggs)
Self-assured and positive ,assertive,2,Assertive individual
Causing laughter ,comic,3,Comical
Standards on which to base judgment ,criteria,6,Transparency: Being open about the judgment criteria used to ensure they are clear and understandable.
Attached with pointed piece of metal ,pinned,19,Pinned item
