CLUE,ANS,POS
Knight's title,sir,1
"Accede, acquiesce ",assent,12
Projectile from bow ,arrow,1
Stems of asparagus as weapons ,spears,1
"Concurred, assented ",agreed,1
Agricultural complex ,ranch,7
Column,pillar,1
Goddess of retribution ,nemesis,1
Military encirclement ,siege,1
One who weeps easily without good cause ,crybaby,19
Exoneration ,acquittal,1
Fully stated ,explicit,1
Stole ,purloined,6
Tropical fruit ,mango,1
Book by Defoe,moll flanders,2
Area of variation ,range,1
Area with frozen subsoil ,tundra,2
Wrap; pupa's protection ,cocoon,1
Grossly overweight ,obese,1
"In music, below the correct pitch ",flat,1
Ancient vehicle ,chariot,1
Journey by water or through space ,voyage,1
"Burning, corrosive ",caustic,5
Ballroom dance,waltz,1
Apparatus for heating,radiator,2
Region of NE France bordering on English channel ,normandy,1
Most lofty ,highest,9
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
"Prediction, of weather perhaps ",forecast,1
Novel by Louisa May Alcott ,little women,1
At less than normal speed ,slowly,4
Public speaker ,orator,1
