CLUE,ANS,POS,FOUND IN
Facet ,aspect,1,Aspect: Availability of nutrition in one's diet
Egyptian canal ,suez,3,Suez Waterway
Put into words ,phrase,11,"A phrase that denotes the body's innate response to hunger pangs, often accompanied by a strong urge to consume meals and snacks in order to restore energy levels."
Baltic state ,estonia,1,Estonian
Flattish round hat ,beret,4,Mushroom-shaped beret
"Harmony, concurrence",accord,2,Accordance
Cos lettuce ,romaine,4,"Crisp, cold romaine salad base"
Paperback ,book,1,Softcover book
Be present at ,attend,1,Attend the event
Hair cleaners ,shampoos,6,Coal tar shampoos
Mime on tap in children's show ,pantomime,5,Pantomime scene
Chinese dynasty -- Flash Gordon's foe ,ming,13,"Ming Shadows (a creative twist on the historical Ming Dynasty, suggesting a dark counterpart)"
Computer program loading method ,bootstrap,1,Bootstrapping
Sale of assets ,disposal,20,Disposal transaction
Bring up or stand up on hind legs ,rear,5,Elephants calves (infant elephants may sometimes lift their rear limbs for balance or play)
