CLUE,ANS,POS
Sense organ ,ear,2
Crewed ,manned,2
Healing ointment ,balm,1
Fermenting grape juice ,must,3
Imbibes,drinks,1
Use too much of ,overdo,1
Set of clothes ,outfit,5
Female sheep ,ewe,1
All together - in France (2.5) ,en masse,2
Greek teller of animal tales with a moral ,aesop,1
Painstakingly careful and accurate ,rigorous,6
Whisper,murmur,2
Row ,tier,9
Subdue by greater strength or numbers ,overpower,15
Captain after Moby-Dick ,ahab,1
Song of loyalty ,anthem,1
Noble gas used in illuminated signs ,neon,1
Peter Pan author ,barrie,2
"Tube for air, cables, etc ",duct,4
