CLUE,ANS,POS,FOUND IN
Died by submersion ,drowned,9,Drowned victim
Important historical period,era,9,Victorian Era
Prickly plant of lithest kind ,thistle,14,Desert thistle (Carduus tenuiflorus)
Deep-throated cry,roar,2,Roar (as in lion)
Pent-up like river water ,dammed,10,Dammed-up frustration
"Spun, making a sound ",whirred,10,Whirled (objects whirred can emit distinct sounds depending on their speed and the medium they move through)
"Eg, Tuesday ",weekday,3,"Equinox (occurs on a specific day that could be any weekday, including Tuesday)"
Shaped like a ring ,circular,1,"Evelyn Witts, my expertise in etymology would allow me to deduce that the term we're looking for likely has historical or symbolic significance related to circular forms or objects commonly known as ""rings."" Here are several words with such connotations:"
Refer (to indirectly) ,allude,1,To refer or allude to something indirectly:
Annulment ,cancellation,20,Contract cancellation
Total failure; fall heavily ,flop,18,"Epic flop (slang, less formal)"
Mouth-organ ,harmonica,2,Harmonica (most widely used term)
Secret police of the former German Democratic Republic,stasi,1,"Stasi (Staatssicherheit, formal name for the secret police in East Germany)"
Broadcast ,transmit,2,"For instance, I can identify if ""broadcast"" relates to its agricultural origins meaning to scatter seeds widely or its later adaptation into transmitting information far and wide through radio waves."
Prophesy ,foretell,7,Foretelling
"Dry and mocking, or bent out of shape ",wry,16,Wry humor
