CLUE,ANS,POS
Milky gem ,opal,2
Hopelessness ,despair,1
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,6
Outline drawing ,sketch,1
Pennant ,banner,2
Small fly ,midge,4
Gulliver's first name ,lemuel,1
Medical care ,treatment,1
It used to be Constantinople ,istanbul,1
White heron ,egret,1
"Martin --, US director ",scorsese,1
Winner ,champion,1
Transparent part of envelope,window,1
VI ,six,1
Be a poor role model ,set a bad example,20
Art of crafting objects from paper,origami,4
This position is favourable in motor race ,pole,1
Looks for; is in store for ,awaits,2
Greatly surprised,amazed,5
Storage space for fodder,silo,2
Albumen,egg white,1
Slow lazy accent ,drawl,2
Lose all cohesion ,disintegrate,1
Man's servant ,valet,2
Thin paper or plastic tubes ,straws,1
Underground room ,cellar,2
Garden of fruit trees,orchard,1
