CLUE,ANS,POS,FOUND IN
Clock face ,dial,11,Sundial (historically related to time)
Waves ,surf,8,Surfacing phenomenon
Freshwater carnivorous mammals ,otters,3,Nektonic carnivore: A term not specific to freshwater but can refer to any actively swimming aquatic predator that includes freshwater species such as otters or muskrats.
Human species ,homo sapiens,2,Homo sapiens: The scientific name for the modern human species.
Discover ,find,1,"Find out or discover by searching, investigating, etc."
Guaranteed ,assured,1,Assuredly
Reimburse,repay,1,Repayment made or due
Barrage ,onslaught,15,Onslaught of obstacles
"From Naples, perhaps",italian,2,Italianate
Fish-eating bird ,osprey,19,Osprey (fish eagle)
More than is needed ,excess,1,Excessive amount
"Nahum, Joel etc. ",prophets,1,Biblical prophets
Engage in a medieval joust - lean,tilt,2,Tilted posture
Factor ,element,6,"Determinant: In mathematics, it's a quantity derived from the elements of a matrix that determines its invertibility and provides unique solutions for linear equations."
