CLUE,ANS,POS
"Listening device, insect or electronic fault ",bug,1
Nature abhors one ,vacuum,1
Firm ,solid,6
"Keepsake, souvenir ",memento,1
Make better ,improve,1
"Podiums, platforms ",daises,1
Power to withstand hardship ,endurance,1
Naked ,nude,8
Disease inflaming the big toe ,gout,1
Regard ,esteem,4
"Translate, decode",interpret,1
Monetary unit ,dollar,2
Child's toy on a string ,yo-yo,2
Stand firm against ,resist,1
Shielded ,sheltered,16
Hole (for shoelace) ,eyelet,1
Ladies' hosiery,tights,2
Hotchpotch ,mishmash,2
List of times and places for events ,schedule,2
Fight ,battle,2
Made ready (to fire) ,primed,2
Not sacred ,secular,2
Chain of rocks underwater ,reef,1
Coral island ,atoll,2
Improve equipment or promote ,upgrade,2
Laughable ,risible,16
Pilgrim Fathers' ship ,mayflower,1
