CLUE,ANS,POS,FOUND IN
Changed from solid to liquid ,melted,20,Melted substance
Lady of the night before ,eve,7,Evening escapade participant
"Unit of magnetic flux, composer ",weber,1,Weber (Wb)
Eve of All Saints' Day ,halloween,1,Halloween eve
Small role for a well-known actor,cameo,3,Supporting cameo appearance
Disastrous destiny ,doom,4,Doomed outcome
Out of breath ,puffing,8,Huffing and puffing
For a single time only ,once,1,Once in a blue moon
"___ Mitchell, Canadian singer-songwriter ",joni,5,Joni Mitchell
Looking exhausted and unwell ,haggard,18,Pale and haggard (if due to illness)
Exceed,surpass,1,Surpassing limits
"Sharpen, appetite say ",whet,1,Whetting appetite
Very ugly sights ,eyesores,18,Ugly eyesores
Downward path ,descent,4,Gradient descent
The animal said to be stubborn ,mule,1,Mule (known for its stubbornness)
Great sorrow at someone's death ,grief,1,Grief-stricken
Young animal,calf,4,"Calf (for a young cow, bull, goat, etc.)"
Width ,breadth,6,Measly breadth
Advertising booklet,brochure,1,Marketing brochure
Luxurious car ,limo,5,Executive limousine
Gain ,benefit,20,Benefit from gains
Meddle ,interfere,6,Interfere in affairs
"Abbey -, Beatles album ",road,8,Abbey Road
Plate protecting the skin of fish and reptiles,scale,1,Scales
Southern African desert ,kalahari,1,Kalahari Desert
West African river ,niger,1,Niger River
