CLUE,ANS,POS,FOUND IN
Very loud and shrill,ear-splitting,18,Ear-splitting cry
"Charlotte, Branwell, Emily and Anne ",bronte,12,Charlotte Bronte
Godparent ,sponsor,1,Baptismal sponsor
Pigpen ,sty,10,Pigsty
A really foul smell ,stench,8,Disgusting stench
Cherubic,angelic,11,Angelic features
Get on - governing body ,board,1,Board member
State of equilibrium ,balance,1,Balanced
Instructions for cooking ,recipe,6,Combine mixtures as per recipe
Person of great strength -- moon of Saturn ,titan,2,Titan's might
Large and scholarly book ,tome,1,Voluminous tome
German cherry brandy ,kirsch,1,Kirschwasser
"Eg, seaweed ",alga,1,Marine algae
Sorrow ,grief,2,Grief-stricken
Aperture ,gap,15,Small gap for sound projection
At some time afterwards ,later,3,Later on
It's used by a conductor and a policeman ,baton,1,Baton (conductor uses one; police officers use batons as part of their equipment)
Skinflint ,miser,1,Miserly
Dassie ,hyrax,1,"Barking gophers (referring to the genus Genus Heterocephalus, which includes dassies or rock hyraxes)"
Big brass instrument ,tuba,6,Wagner tuba
'Don Juan' poet ,byron,1,Lord Byron
Happiness ,delight,12,Delighted
