CLUE,ANS,POS
Pouch for post ,mailbag,3
Shrewd ,canny,14
Bewitching ,magical,6
Difficult and tiring,arduous,1
Young hens,pullets,1
"Hard, spicy beef and pork sausage ",pepperoni,6
City thoroughfare ,street,1
Reviling with coarse language,abusive,3
Clarified butter,ghee,1
Beyond normal limits ,excessive,1
One of the Twelve Apostles ,thomas,8
It's said to be the best medicine ,laughter,5
Fomenter of unrest ,agitator,2
Church minister's house ,manse,3
Asian republic ,laos,5
Outdoes,trumps,5
Leave out ,omit,3
Caviar fish ,sturgeon,1
Inconsequential ,minor,3
Small outpost of families ,settlement,5
Bringing into existence ,creating,1
Card game ,canasta,20
Furious ,irate,2
Ambiguous ,equivocal,8
"US state, capital Columbus ",ohio,1
Road surface material of tar and stone ,tarmac,2
Wall paintings ,frescoes,2
Prolonged; nagging ,persistent,1
Rules observed in polite society,etiquette,3
Increase speed ,accelerate,1
