CLUE,ANS,POS
Towards (river's) source ,upstream,1
Always on the move ,restless,10
Herring's smaller relative,sprat,1
Eaters of a meal ,diners,2
Snakelike fish ,eel,1
Name given to Elizabeth I ,gloriana,1
"Insubstantial, other-worldly",ethereal,12
Jewish republic ,israel,1
Slaughterhouse ,abattoir,5
Not harmed ,unhurt,14
"Animate, encourage",inspire,1
Chess piece and one of the clergy ,bishop,1
A mixture of rain and snow ,sleet,8
Big and roomy ,spacious,1
Pig's noise,oink,1
Dauntless,unafraid,15
"Fingers, toes and numbers ",digits,1
W.E. Johns hero,biggles,1
Fraudulent medical practice ,quackery,1
American poet and mystery writer,edgar allan poe,12
Part of the eye ,retina,4
Deep red gem stone ,garnet,2
Antipodean country ,new zealand,2
