CLUE,ANS,POS,FOUND IN
Cold season ,winter,13,Winter wonderland
Landed property ,estate,1,Residential estate
Dull sound of a bell,clang,3,Rusty clangor
Stallion ,steed,10,Gallant and free-spirited steed
Sheep meat ,mutton,2,Mutton stew
Shore ,coast,1,Coastal
Allows or causes to ,lets,12,Lets be possible
Illuminate ,light,1,Enlightenment
Get ready ,prepare,2,Well-prepared
Not recognised by anyone ,unknown,1,Unknown entity
Hooked claw ,talon,1,Talon-like grip
Light-sensitive membrane in the eye ,retina,3,Retinal ganglion cells
Nethermost ,lowest,3,Lowest level
Carved or cast figure ,statue,2,Marble statue
Postpone ,defer,2,Deferment
Two words that can be interchanged ,synonyms,6,"Prudent - Reckless (though not perfect synonyms, they can sometimes be used interchangeably)"
