CLUE,ANS,POS
Arab or Muslim at time of the Crusades ,saracen,1
Floor-covering ,carpet,1
Power and prestige ,influence,2
Don't hold on,let go,1
Having no intelligible meaning ,nonsense,2
English port ,dover,11
"Sanctuary, asylum ",refuge,1
Intense anger,fury,1
Sailors' dance ,hornpipe,1
Enthusiastically ,eagerly,1
They're on the roof for reception ,aerials,2
Church spire ,steeple,1
Depressed ,blue,1
Unit of current ,amp,2
"Talked wildly, raved ",ranted,1
Exhaust ,use up,3
"Old German kingdom, capital Berlin ",prussia,1
Woodland plant ,bluebell,9
Commonplace ,banal,16
Skill in a particular field ,prowess,12
Strong miniature whirlwind ,dust devil,17
A French mister ,monsieur,5
