CLUE,ANS,POS
Fewer ,less,1
Formerly Nyasaland ,malawi,1
Sorcery -- conjuring ,magic,2
"Eg, eagle, hawk, owl ",bird of prey,1
Golf ball support ,tee,1
Book of maps ,atlas,1
Exalted; awesome ,sublime,3
Pointed weapons ,spears,3
Artillerymen,gunners,3
Arab sailing ship ,dhow,1
Beforehand ,early,7
Relating to milk ,lactic,1
Bequest ,legacy,3
Aristocratic lady,countess,3
Polite addition to a request ,please,1
A feeling of righteous anger,outrage,19
Low spirits,melancholy,3
Large military force,army,1
