CLUE,ANS,POS,FOUND IN
Plan of campaign ,strategy,7,Implementation strategy
Cycling arena,velodrome,7,Velodrome (specific type)
Frighten ,scare,16,Scarecrow (metaphorically used for fear)
Incursive attack ,invasion,17,Eavesdropping (in the context of privacy invasion)
Television ,telly,18,Telly (informal slang for a television)
European language ,czech,11,Čeština (Czech)
A therapeutic hot spring ,spa,6,Thermal spa
(Child's) rabbit ,bunny,1,Baby bunny
Bank guarantee of payment ,letter of credit,9,Bank letter of credit
US state capital of 'musical' state ,oklahoma city,8,Oklahoma City (Oklahoma - a hub for country music)
The entomologist studies this ,insect,1,Insects
Printer's medium ,ink,2,Inkjet-ready sheets
Row with two oars,scull,6,Sculler's challenge
Handcart that holds groceries etc while shopping,trolley,2,Shopping trolley
Hold forth,orate,3,Elaborate discourse
College administrator ,dean,1,Deanship
Reflecting glass ,mirror,1,Mirror-like
Honey producer ,bee,2,Beekeeper
His wings melted when he flew too near the sun ,icarus,4,Icarus-like demise
Small tube inserted into the body to give medication ,cannula,17,Port-a-Cath cannula for drug administration
SOS! ,help,2,Emergency call for help
Layer ,tier,15,Multi-tiered structure
