CLUE,ANS,POS
Irish lakes or arms of the sea ,loughs,1
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,3
Severe flood ,deluge,2
"Detested, loathed ",abhorred,1
Blind guess,shot in the dark,10
Capacity to become ,potential,2
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,5
Tear into scraps ,shred,2
Flat raised land ,plateau,11
Burial chamber ,tomb,3
Recovery of youth,rejuvenation,3
Gun ,firearm,2
Folded and filled tortilla ,taco,3
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,2
Bring back into good condition ,rehabilitate,18
