CLUE,ANS,POS,FOUND IN
Formerly capital of Nigeria ,lagos,1,"The federal government moved to Abuja, a new planned city that was established as the nation's capital to better serve the growing country and avoid political biases associated with Lagos."
"Be present at, turn up for ",attend,2,Attend the event
Low-ranking naval officer ,ensign,2,Ensign (early rank in the U.S
Printing error ,typo,2,Typographical mistake
Return to earlier state ,revert,10,Revert to past state
Branch of mathematics ,algebra,1,Algebraic
Underground passage ,tunnel,1,Subterranean tunnel
Rising warm air ,thermal,3,Thermal ascent
Bird expert ,ornithologist,1,"Ornithologist: A scientist who specializes in the study of birds, their behavior, biology, and conservation."
Group of families,tribe,20,Family clan or tribe
One receiving medical care ,patient,1,Patient undergoing treatment
Loud cry of a bull ,bellow,2,Deep-voiced bellow
"Handle, run ",manage,1,Manage efficiently
