CLUE,ANS,POS
Givers as of blood ,donors,1
Uncooked ,raw,1
Incorporeal being ,spirit,2
Pleads ,begs,1
Fine fabric ,silk,2
Memorial of antiquity ,relic,1
"Find, or establish in particular place ",locate,2
Japanese drama ,noh,1
Jewish meal ,seder,3
Dairy product ,cheese,1
Comprehended ,understood,3
Chrysalis ,pupa,1
Relation by marriage ,in-law,1
Huge ,gigantic,2
Bounce back ,rebound,5
Response ,answer,3
Instruct ,train,4
Small barrels as for beer ,kegs,1
Insect drawn to flame ,moth,1
Arch used in croquet ,hoop,2
"Fake, sham ",pseudo,5
Coniferous tree ,larch,4
Salt water expanse,ocean,1
Puts forward for consideration ,suggests,2
Home made of blocks of snow ,igloo,1
Unique designation in radio communications ,call sign,1
Incendiarism ,arson,1
Creator of ceramics ,potter,1
Merciful ,lenient,2
Detailed examination ,analysis,1
String quartet instrument,cello,4
Unconscious state ,coma,1
Short journey to carry a message ,errand,1
He's not involved - just observing ,onlooker,3
Syncopated music style ,ragtime,3
Falsehood ,untruth,5
Large indefinite number ,myriad,9
