CLUE,ANS,POS
Ancient stringed instrument ,lyre,1
Cries of wild geese ,honks,1
Drinker's paunch ,beer belly,2
"Distinguished, prominent ",eminent,2
Working the land ,tilling,3
Unmoving yet ,still,3
Soldier in a light cavalry regiment ,hussar,1
Begin again ,renew,19
Pursue,chase,1
"Guard, keeper ",warden,8
Life-supporting gas ,oxygen,1
Irrational fear ,phobia,1
Midnight? ,witching hour,2
Thoroughfare ,avenue,3
Those fully grown ,adults,1
Grain-stores ,silos,2
Imperial land measurement ,acre,1
