CLUE,ANS,POS
Plant used as Christmas decoration ,mistletoe,5
Something hideous,monstrosity,1
Group of three ,trio,3
Garden plant,dahlia,15
Unimportant details ,trivia,1
Merchant,retailer,8
Meteorological line joining points of equal pressure,isobar,2
Bright red Malaysian fruit ,rambutan,1
Large uncontrolled fire,inferno,2
Movable joint ,hinge,7
Shy - group of actors ,cast,3
Clump of fruit trees ,orchard,1
Fifth book of Bible ,deuteronomy,1
Freedom from difficulty ,ease,1
Musical form with recurring theme ,rondo,14
Not new ,used,4
Happen ,occur,1
Deflate,let down,6
N. African country ,egypt,10
Restraining rope for animals,tether,6
Band member ,drummer,3
Lacking in beauty ,ugly,2
Bother ,inconvenience,6
Tarnished ,defiled,5
Pourboire ,tip,2
The buying and selling of goods and services,commerce,1
Outermost orbital point ,apogee,3
Monetary unit ,euro,3
Whooping cough ,pertussis,1
Capital of Turkey ,ankara,1
Facts or knowledge,information,1
