CLUE,ANS,POS
Cylinder ,roll,13
Ravine ,gorge,1
Window slat ,louvre,14
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,19
Pay a casual visit unannounced ,drop in,1
"Drink, maybe philtre ",potion,2
Star sign ,virgo,6
"Horrified, shocked ",aghast,5
Tennis court feature ,net,1
Damage ,harm,4
Egyptian goddess ,isis,1
Interlaced link of hair strands ,braid,1
"Hurry, haste ",rush,1
"Atrocious, awful ",dreadful,4
"London area, centre of the UK diamond trade",hatton garden,1
Sudden apprehension and fear ,alarm,1
Wrongly understand ,misinterpret,1
"Locomotives, carriages etc",rolling stock,12
Easy - without suffering ,painless,6
Thighbone ,femur,1
