CLUE,ANS,POS,FOUND IN
Difficulties to be resolved,problems,2,Problems to solve
"Of fruit, skinned ",peeled,1,Peeled apple
Wait in line,queue,1,Queueing up
Wife of Ferdinand V ,isabella,2,Isabella II
Rich white sauce ,bechamel,21,Lightly seasoned bechamel
Wages ,pay,4,Payment
Stage play ,drama,2,Dramatic
Rear end collision ,shunt,12,"Shunt (when referring to rail vehicles, but applicable in a broader sense)"
Extreme fear ,terror,8,Abject terror
Of the nose ,nasal,5,Nasal cavity
Burnt residue ,ash,1,Ashes
Witch's cat is well acquainted ,familiar,1,Familiar feline companion
