CLUE,ANS,POS
Noctambulist ,sleepwalker,7
Cloak-and-dagger ,secret,6
Man-made jet of water ,fountain,10
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,7
Disobey ,defy,2
Those giving a party,hosts,1
Organization of people or resources that can be shared ,pool,9
Go away ,depart,1
Musician's aid for pitch ,tuning fork,4
Radioactive metallic element ,radium,14
"Constraint, coercion ",duress,2
Took a secret look ,peeked,2
Extreme fear ,terror,2
Defame falsely,libel,2
Cut down on ,reduce,1
Weep ,cry,1
Busy insects ,ants,2
Feeling guilt or remorse ,ashamed,11
Hot condiment ,mustard,5
Bird (of peace?) ,dove,1
Unhappy ,sad,6
