CLUE,ANS,POS
Decoration ,embellishment,3
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
Saturate ,drench,2
US state ,kansas,16
Look this way with suspicion ,askance,2
Hot displeasure ,anger,4
(Walk with) a stiff pompous gait ,strut,1
False excuse ,pretext,5
Additional cost,surcharge,2
Goes beyond ,exceeds,2
Child's construction set ,lego,2
Pare ,trim,2
Supporting the motion ,seconding,5
Not merited ,unearned,1
"Fake, phoney ",bogus,11
Obscured ,veiled,3
Decorates ,adorns,1
Zero,nil,1
"Subject to change, variable ",unstable,19
Gala ,fete,5
Saint and King of Norway ,olaf,2
Religious word to express praise or thanks ,alleluia,3
Person with refined tastes in food and drink ,epicure,1
