CLUE,ANS,POS
Appropriate ,apt,9
Farm implement ,plough,2
Privilege ,right,3
River at Maidstone ,medway,1
Merriment ,mirth,14
Receptacle for household rubbish,dustbin,3
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
Largest Roman hippodrome ,circus maximus,1
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,1
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,5
Top US horse race ,kentucky derby,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,2
Large tall chimneys ,stacks,1
Ooze slowly out ,seep,1
City at the confluence of the Blue and White Nile ,khartoum,1
Planet ,mars,2
Southeast Asian country ,thailand,1
Greek god of love ,eros,1
Northern Ireland city ,omagh,16
Toy bear ,teddy,1
Divided Cypriot city ,nicosia,1
Set of computer instructions ,program,1
Wild animals; a soccer team ,wolves,4
