CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,1
Deliberately avoid ,shun,1
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,2
Motor fuel ,diesel,2
"Complete, absolute ",total,3
West African country ,mali,4
Major Asian river ,indus,6
Musical instrument like a small guitar ,mandolin,4
Branch of mathematics ,algebra,1
Underground passage ,tunnel,1
Speaker ,orator,1
Devilment or roguishness ,mischief,1
"Adversary, antagonist ",opponent,2
Throb ,ache,8
"Notions, thoughts ",ideas,1
Small ornaments ,bric-a-brac,3
Bird expert ,ornithologist,2
Group of families,tribe,9
One receiving medical care ,patient,1
"Handle, run ",manage,2
Discomfort due to changing time zones when flying,jet lag,1
