CLUE,ANS,POS
Changed from solid to liquid ,melted,1
Nervously tense ,uptight,15
One serves at table ,waiter,1
Apertures in the eye ,pupils,1
Arsonist ,pyromaniac,1
Small pool of muddy water ,puddle,1
Farm vehicle ,tractor,1
Eve of All Saints' Day ,halloween,1
Small role for a well-known actor,cameo,1
In actual fact ,really,2
The Americas ,new world,2
Plan something again ,redesign,19
Exult -- make merry ,rejoice,1
Turn sharply ,veer,8
Goods being transported ,cargo,2
Refuse ,garbage,3
Petition ,request,3
