CLUE,ANS,POS
Firm ,solid,2
"Keepsake, souvenir ",memento,1
Flower ,bloom,1
Naked ,nude,18
Thick liquid for skin ,lotion,7
Fungi ,mushrooms,1
Regard ,esteem,2
Shielded ,sheltered,8
Ladies' hosiery,tights,3
Hotchpotch ,mishmash,2
Fight ,battle,8
Made ready (to fire) ,primed,1
Strain ,tension,3
Not sacred ,secular,2
Coral island ,atoll,1
Laughable ,risible,13
Pilgrim Fathers' ship ,mayflower,1
Kill by piercing with a spear or sharp pole ,impale,1
Ethiopian capital ,addis ababa,1
Patch up or renovate ,revamp,6
Like no other ,unique,1
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,1
Insanity ,madness,1
Percussion instrument ,marimba,4
Miscellaneous ,mixed,4
Dairy product ,cheese,1
"Flourish, do well ",prosper,1
Head of abbey ,abbot,1
Material for pottery ,clay,1
Treat cruelly ,oppress,6
Large ocean fish ,marlin,1
Irish county and port ,limerick,2
