CLUE,ANS,POS,FOUND IN
"Listening device, insect or electronic fault ",bug,1,Bugged equipment
Nature abhors one ,vacuum,2,Vacuum (nature does not favor empty spaces)
Many-coloured gem ,opal,13,Opalescent gem
Arm joint,elbow,4,Elbow flexion/extension
Highway ,road,1,Roadway
Occasion for excessive eating or drinking,binge,5,Binge-eating event
Imperial weight ,ounce,1,Ounce (weight)
Kingsley Amis novel ,lucky jim,1,Lucky Jim (Title of a well-known Kingsley Amis novel)
Disease inflaming the big toe ,gout,1,Gouty arthritis
Grind (teeth),gnash,3,Teeth gnashing
Monetary unit ,dollar,3,Bill (as in dollar bill)
Peculiarity of phrase in a language ,idiom,1,Idiomatic expressions
Fight verbally ,spar,5,Sparring (metaphorically)
Child's toy on a string ,yo-yo,6,Yo-yo (a skillful use of string and hand movements could be likened to playing with a toy on a string)
Stand firm against ,resist,1,Resist pressure
Former ruler of Iran,shah,1,Reza Shah Pahlavi
Broad ,wide,1,Wide-ranging
Christian Creed adopted in 325 a.d. ,nicene,1,Nicene Creed
Chain of rocks underwater ,reef,10,Coral reefs forming rocks
Improve equipment or promote ,upgrade,1,Upgrade components
Remain at home ,stay in,1,Stay indoors
Paid heed,attended,2,Attended to
"Gas, O ",oxygen,14,Oxygen difluoride (OF2)
Improved trend in business or fortune ,upturn,8,Economic upturn
Between Triassic and Cretaceous ,jurassic,1,The transition from the Triassic to the Jurassic marks a significant point in Earth's history where many dinosaur species began to dominate ecosystems.
Capture (slang) ,nab,5,Nabbed
Tree trained to grow against wall,espalier,1,Wall fruiting trees: Trees planted close to walls that are pruned and trained as espaliers.
Examine (quickly) ,scan,7,Fast-scan
Male relative ,grandson,17,"Grandson (if referred to as ""male relative"" of an older generation)"
West African republic,niger,3,Nigeria
Divided skirt ,culottes,14,Culottes (divided pants-skirts)
Evening service ,vesper,6,"Vespers (evening prayer time in Christianity, which can relate to evening services)"
Ocean ,sea,17,Sea-boundless 
Snare; carriage ,trap,1,Trapdoor
Shiny fluid applied to the tips of one's digits ,nail varnish,8,Metallic nail varnish
