CLUE,ANS,POS
Combination ,union,3
Talon ,claw,1
Degree document ,diploma,1
A thieving bird ,magpie,3
Grown-up tadpole ,frog,1
Young horse ,colt,1
Showy flower ,orchid,11
"Deadlock, stalemate",impasse,1
Assumed name ,nom de guerre,19
Leading performer,star,1
Cut (meat) ,carve,8
Spoil ,mar,3
Teesside town ,middlesbrough,3
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,1
"A powerful explosive, initially ",tnt,1
Outshine ,excel,3
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,2
Imaginary place of great wealth and opportunity ,el dorado,1
Place for steam treatment ,turkish bath,12
British naval commander at Trafalgar ,horatio nelson,20
Cosmos ,universe,1
Encourages,urges,3
Finds the sum ,adds,1
"Detached, kept apart ",isolated,1
Claw ,talon,1
Second showing?,replay,8
"Tall building of offices, flats ",tower block,2
Carnivorous large cat,tiger,2
