CLUE,ANS,POS
One bringing in goods to country ,importer,1
Artist's workplace,studio,1
Hi! - bye! ,ciao,3
Amount left over ,excess,10
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,4
Ship's load ,cargo,1
Warplane ,fighter,5
"Austrian psychologist, 1870-1937",adler,2
Biblical 'you' ,thou,1
Science of sound ,acoustics,1
Type of water lily ,lotus,1
Hemlocked philosopher ,socrates,1
"Rescue (of) ship, etc",salvage,1
French channel port ,calais,1
Purloin ,steal,1
To do with or like horses ,equine,1
