CLUE,ANS,POS
Exterior ,outer,1
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,1
Jumping rod with a spring,pogo stick,2
Looker-on ,spectator,5
Plimsolls ,pumps,16
Hard felt hat ,bowler,2
Forced out of office ,ousted,1
US state ,illinois,13
Thong ,g-string,7
Travel instantly (sci-fi) ,teleport,1
Feeling penitent or guilty ,contrite,10
Less wet ,drier,1
Narrow passage in sea ,strait,1
German emperor ,kaiser,1
Type of flower ,lily,4
Full of exciting adventures (as costume drama) ,swashbuckling,1
Tropical tree or hand part ,palm,1
Commerce ,trade,2
"Irritating, annoying ",irksome,9
