CLUE,ANS,POS
Strange and exciting ,exotic,9
Citizen of a former Soviet republic,kazakh,7
Wood-wind instrument ,oboe,2
Group of musicians ,orchestra,3
Early nineteenth century anti-machinery demonstrator ,luddite,1
Between dawn and dusk ,daytime,1
Something with independent existence ,entity,2
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
Pudding ,dessert,2
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,1
Implement ,tool,3
Annual ,yearly,2
"Unlucky, destined to lose ",ill-fated,2
Eyeglass ,monocle,7
