CLUE,ANS,POS,FOUND IN
Arduous walk,trek,1,Challenging trek
Dexterity ,skill,1,Skillful
Old London prison ,newgate,1,Newgate Prison
Russian city and ballet company ,kirov,4,"Kirov (formerly known as the Mariinsky Ballet until 2013, now called the Mariinsky Theater, also located in St"
Be exceptionally good ,excel,3,Excellent
Gain knowledge ,learn,1,Learn new things
High quality brandy,cognac,2,Premium cognac
Erase ,delete,14,Delete (in the context of digital content)
Not in fashion ,out,1,Outdated style
By the sea ,coastal,1,Coastal area
Breadwinner ,earner,1,Primary earner
Deliberate ,conscious,11,Conscious choice
