CLUE,ANS,POS
Very loud and shrill,ear-splitting,2
Pouch for post ,mailbag,1
Violent and needless disturbance ,havoc,7
Shrewd ,canny,9
Bewitching ,magical,7
Difficult and tiring,arduous,1
Young hens,pullets,2
City thoroughfare ,street,3
Godparent ,sponsor,2
A really foul smell ,stench,1
Cherubic,angelic,1
Get on - governing body ,board,2
State of equilibrium ,balance,1
Beyond normal limits ,excessive,1
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,1
Musically low speed ,lento,1
Leave out ,omit,19
