CLUE,ANS,POS,FOUND IN
Book published once a year ,annual,1,Annual publication
"Succeed, flourish ",prosper,1,Prosperous
Hopeful lover?,admirer,2,Enthusiastic admirer
Baseball player - bowl,pitcher,1,Pitcher's palm (referring to the hand holding the ball)
Current affairs ,news,1,Breaking News: Global climate change summit yields new commitments from major nations.
Traveller not driving ,passenger,15,Passenger preferring sustainable travel options
Selection of small dishes served in Greek or Turkish cuisine,meze,1,"Meze: An assortment of bite-sized appetizers typically consisting of dips, cheeses, olives, and other small savory delicacies."
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1,"Gatsby: ""The Great Gatsby"" is a novel written by F"
Hillock ,knoll,3,Natural knoll: Another term for a small hill or rounded elevation formed by geological processes.
Japanese artist ,hokusai,2,"Hokusai: Famous for ""The Great Wave off Kanagawa"" from his series Thirty-Six Views of Mount Fuji, he was a versatile artist in various mediums including painting and printmaking."
Barren ,sterile,7,Sterile field
Ought to ,should,3,Deservedly should have happened
Swelling of a blood vessel,aneurysm,5,Arterial aneurysm
Long narrow range of hills ,ridge,4,Linear ridges
Acid - rancid,sour,6,Sour taste
"Large, indefinite number ",numerous,17,Infinite possibilities (indicating potential for numerous outcomes)
