CLUE,ANS,POS,FOUND IN
Heated discord,strife,3,Strife-ridden discussion
'Many are called but few are ...' ,chosen,3,Chosen ones
One thought guilty of a crime,suspect,7,Suspected
Fianc?(e) - proposed ,intended,17,Intended fiancé or fiancée
Narrow road ,lane,2,Slender lane
Baleful ,ominous,10,Ominous - giving the worrying impression that something bad will happen
Cheap and poorly made ,shoddy,11,Shoddy workmanship
Young geese ,goslings,1,Goslings - the term for young goose chicks.
Opera by Verdi ,il trovatore,11,Il Trovatore's tragic fate
Trainee officer ,cadet,6,Police cadet
Achieve successfully ,accomplish,1,Accomplished
Peak (of cap); be very full ,brim,5,Stuffed to the brim
Hold spellbound ,enthral,5,Enthralled
Between red and yellow ,orange,11,"Tangerine (sometimes used for a lighter, more orangey shade of yellow)"
1979 US film about Vietnam,apocalypse now,1,"However, if you are referring to fictional films from 1979 set in or inspired by Vietnam during its turbulent era, one notable example is ""Apocalypse Now"" (1979), directed by Francis Ford Coppola, which portrays a dramatized journey of an Army U.S"
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1,Richard Wagner
Metal joint,weld,2,Weld linkage
"Call on, go to see ",visit,13,Visit with intent
Wash ,bathe,9,Bathed or bathed item
Best possible,ideal,2,Ideal situation
