CLUE,ANS,POS,FOUND IN
Claw ,talon,2,Taloned
Textile fibre,flax,10,Flax (Hemp/Linseed)
One of two armed conflicts in southern Africa ,boer war,1,Second Boer War
"-- and Aeneas, opera by Purcell ",dido,16,"The epic's portrayal of conflict between love (personal relationships) and duty - Aeneas must balance his commitments to Dido, a queen he falls deeply in love with, against his destined mission to found Rome"
Grant to help defray costs ,subsidy,10,Subsidy for expenses
Very thin paper ,tissue,6,Tissue-thin paper
Underground chapel ,crypt,10,Cryptic chapel
Automation ,robot,2,Robotic
District of the Gironde ,m,3,Gironde department
Indian melody ,raga,2,Raga-based composition
Sticky substance ,goo,7,Malleable gooey material
Contract of insurance ,policy,3,Policyholder's obligation
Mentally overexerted ,stressed,17,Effortfully stressed mind
Country's financial state ,economy,6,Sound economy
Part of London (or Alberta) ,edmonton,13,Edmonton (Alberta)
Speak to the residence ,address,1,Home address
Manifest; obvious ,evident,2,Visibly evident
