CLUE,ANS,POS
Absorptive process ,osmosis,2
Culinary herb ,thyme,2
One bringing charges ,accuser,1
"Feigns, dissembles ",pretends,8
Mongrel - cross,hybrid,1
One that eats everything ,omnivore,1
Possibly,maybe,3
Painful heart condition ,angina,1
European river ,danube,1
Articulate ,eloquent,1
Shaving foam ,lather,1
Unchanging in pitch ,monotone,5
(Of voice) rough and harsh ,hoarse,4
Iran's capital ,tehran,1
Schmaltzy ,mawkish,14
Temporarily inactive ,dormant,1
Take out ,extract,1
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,1
Severe flood ,deluge,2
Secret plot; clique ,cabal,6
"Detested, loathed ",abhorred,1
Thick liquid that doesn't dissolve in water ,oil,3
Do away with ,abolish,6
Capacity to become ,potential,14
Tear into scraps ,shred,1
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,1
Burial chamber ,tomb,1
Skilled Himalayan mountaineer ,sherpa,1
Riding trousers ,breeches,3
Standard ,norm,2
"Wheedle, coax ",cajole,5
Composition drawn from various sources - maybe it's cheap ,pastiche,3
Recovery of youth,rejuvenation,3
Gun ,firearm,1
Rebirth in a new body ,reincarnation,3
Where things are in hock ,pawnshop,8
Bring back into good condition ,rehabilitate,4
