CLUE,ANS,POS
Anger ,ire,2
.... sapiens is the human species ,homo,1
Orderly and clean ,neat,2
Servitude ,bondage,3
Engulfing swirl of e.g. whirlpool ,vortex,4
"Practical, no-nonsense",down-to-earth,5
Stamped addressed envelope (abbr.) ,sae,2
Full of praise ,laudatory,7
Characterized by intense feeling ,emotional,8
Asian country ,vietnam,8
Brief light fall of rain ,shower,9
Tics ,spasms,1
Sofa bed ,futon,1
Miniature whirpools ,eddies,3
House or hotel visitors ,guests,1
Hospital-like - strictly objective,clinical,1
This job does not require all of the working week ,part-time,1
Country of Pharaohs ,egypt,1
Gambling house ,casino,1
Strong cord ,rope,4
Bath ,tub,3
