CLUE,ANS,POS,FOUND IN
Infantile,babyish,15,Babyish - Resembling or characteristic of a baby; typically used as an adjective rather than a noun.
Zodiac sign ,aquarius,11,Aquarius (January 20 - February 18)
Picture ,image,17,Imagery
Island mostly north of the Arctic circle,greenland,5,"Greenland (Kalaallit Nunaat) - While much of Greenland lies within the Arctic Circle, it is a large country rather than an island and mostly geographically situated in North America"
Be at odds,disagree,1,Disagree - To have a differing opinion or perspective on something.
Harbinger ,herald,10,Herald - One who announces or signals the arrival or approach of something significant.
(Of snow) melt ,thaw,2,Thawing
Lewis Carroll''s frumious monster,bandersnatch,1,"Bandersnatch - A fictional creature in ""Alice's Adventures in Wonderland"" by Lewis Carroll, described as having fierce and dangerous features."
Small African nocturnal primate with large eyes,bushbaby,1,"Bushbaby - A small, arboreal primate found in sub-Saharan Africa known for its large eyes adapted to night vision."
Pilots,aviators,16,Aerobatic pilot - Skilled aviators who perform complex maneuvers and stunts with their aircraft
Step up the ladder - called for ,rung,13,"Runger (informal term, slang for wanting to climb)"
Broad smile,grin,3,Grinning
Italian poet ,dante,1,Dante Alighieri
Business room - position of responsibility or duty,office,2,CEO (Chief Executive Officer)
Scottish residence of the British royal family ,balmoral,1,Balmoral Castle
