CLUE,ANS,POS,FOUND IN
Large and scholarly book ,tome,1,Voluminous tome
Small outpost of families ,settlement,4,Ancestral settlement
German cherry brandy ,kirsch,1,Kirschwasser
"Eg, seaweed ",alga,2,Algae
Ambiguous ,equivocal,5,Equivocal statement
Sole ,only,3,Only one
Sorrow ,grief,1,Grief-stricken
At some time afterwards ,later,1,Later on
Skinflint ,miser,1,Miserly
Dassie ,hyrax,1,Rock hyrax
(Of a store) providing a variety of goods and services,one-stop,17,One-stop shopping destination
'Don Juan' poet ,byron,1,Lord Byron
Happiness ,delight,15,Delighted
