CLUE,ANS,POS
Dessert ,sorbet,12
Irish lakes or arms of the sea ,loughs,1
Small peach-like fruit ,apricot,1
Severe flood ,deluge,1
"Detested, loathed ",abhorred,1
Blind guess,shot in the dark,1
Do away with ,abolish,5
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,1
Underworld ,hell,3
Tear into scraps ,shred,13
Empty talk ,hot air,1
Flat raised land ,plateau,3
Burial chamber ,tomb,1
Riding trousers ,breeches,1
Inn ,hotel,4
Greek diva ,maria callas,1
"Wheedle, coax ",cajole,3
Recovery of youth,rejuvenation,1
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,1
Understanding - crowd,gathering,6
