CLUE,ANS,POS,FOUND IN
"Stiff, thick paper ",cardboard,4,Manila cardboard
Head of corn,ear,7,Archetypical ear of corn
Painter and wallpaperer ,decorator,2,Decorator specializing in wall treatments
Person who watches others in secret ,voyeur,3,Hidden voyeur
Observe ,eye,28,"Slightly puffy face and eyes, suggesting malnutrition"
Lubricant ,oil,4,Grease or oil
Famous battle site in Texas ,alamo,1,The Alamo: A historic Spanish colonial mission turned fortress where the Battle of the Alamo took place during the Texas Revolution.
-- Boleyn ,anne,8,Facilitator of Anne Boleyn's ascent
Unit of power ,watt,1,Watts
Inflamed ,red,3,Reddened
Wonderful ,super,4,Superb
Military land force ,army,2,Defense army: A collective term referring to the armed personnel and their equipment focused on defending a nation from external threats.
S-shaped moulding ,ogee,5,Ogee profile
Diet ,regimen,7,Dietary regimen
Beam over door or window ,lintel,7,Lintel (over an opening)
Inexpensive accommodation as for back-packers ,hostel,3,Backpacker's hostel
"Destiny, kismet ",fate,1,Fated outcome
Strong man of the Bible ,samson,1,"Samson: A biblical figure known for his superhuman strength, as described in the Book of Judges chapter 14."
