CLUE,ANS,POS
"First name of . . . . . . Hemingway, American novelist ",ernest,1
Hit hard ,thump,14
Of horses ,equine,1
Shoe part,heel,6
Speaker's platform ,rostrum,7
Highly prized flower ,orchid,7
Tending to enter uninvited ,intrusive,2
Allot or ascribe ,assign,1
Clothes fastener of two pieces of cloth that stick ,velcro,6
Artist's tripod ,easel,1
Primitive rural transport ,oxcart,4
Female entertainer ,hostess,19
Watering hole,oasis,7
Large flatfish ,turbot,3
"Strict, stark ",severe,1
Not easy to see or understand ,unclear,11
Throw down the gauntlet,dare,2
Count ,tally,3
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
Subatomic particle ,neutron,2
