CLUE,ANS,POS
Milky gem ,opal,9
Hopelessness ,despair,7
"Warranty, pledge ",guarantee,2
Tree-dwarfing art ,bonsai,1
Outline drawing ,sketch,1
Pennant ,banner,1
Small fly ,midge,1
Medical care ,treatment,1
It used to be Constantinople ,istanbul,1
White heron ,egret,1
Winner ,champion,1
Transparent part of envelope,window,1
Art of crafting objects from paper,origami,1
Person who paddles a kayak or suchlike ,canoeist,3
Storage space for fodder,silo,4
Lose all cohesion ,disintegrate,5
Man's servant ,valet,7
Thin paper or plastic tubes ,straws,1
Underground room ,cellar,1
Incisive ,penetrating,6
Garden of fruit trees,orchard,1
