CLUE,ANS,POS
Work done on furniture,upholstery,1
Rational motive ,reason,7
Serious ,grave,1
Notable ,famous,9
Indian currency ,rupee,1
Physical aggression ,violence,16
Anger ,ire,3
Minute particle ,atom,1
Boundless ,unlimited,6
Next to ,beside,6
"Eg, Riga natives ",latvians,1
Monetary unit in S Africa ,rand,1
The science of the earth's crust ,geology,1
Confined space for animals ,cage,1
Honest ,upright,20
Country and bird ,turkey,1
Lofty - thin (of air) ,rarefied,15
Germanic ,teutonic,8
"Anne ---, married Shakespeare ",hathaway,1
"'Preliminary test of how something works (5,3)' ",trial run,20
Period of time,era,1
"Follow-up film, book etc",sequel,1
Small pill or lozenge ,tablet,1
Embellish ,decorate,3
Improbable ,unlikely,1
Going out with ,dating,1
Ingenuous ,naive,2
Material for making inner walls,plasterboard,2
Distance from the surface to the bottom ,depth,1
