CLUE,ANS,POS,FOUND IN
Times of darkness ,nights,10,Moonless nights
Thin porridge ,gruel,1,Skimpy gruel
Cylindrical container ,canister,5,Round canister
Lionlike ,leonine,14,Leonine vigor
Aim - striker's target,goal,1,Goalpost
Not sorry,unapologetic,19,Nonchalantly unapologetic
Arab leader,sheikh,8,"Sheikh Tamim bin Hamad Al Thani - The current emir (ruler) of Qatar, assumed office in 2013; recognized for advancing the country's economy through investments while navigating international scrutiny."
Ceremonial dinners ,banquets,3,Formal banquets
Medical treatment ,therapy,1,Therapy session: Regular sessions with a therapist for mental health issues or cognitive behavioral exercises.
Buying goods ,shopping,10,Retail shopping
Route for Crusoe ,course,8,Lone sailor's course
Supposed loch monster ,nessie,8,"Nessie, the famous water-bound legendary creature"
"Author Hemmingway, and Oscar Wilde's hero ",ernest,1,"Jake Barnes - The protagonist in Ernest Hemingway's novel ""The Sun Also Rises."""
Moral lesson in church ,sermon,4,Sermons on hunger relief
Family member by marriage ,brother-in-law,4,Brother-in-law (if male family relation)
Walk laboriously ,trudge,15,Fatigue-induced trudge
Andalusian gypsy music ,flamenco,1,Flamenco guitarist
Lymphatic tissue at the back of the mouth ,tonsil,1,"Palatine tonsils: These are two masses of lymphoid tissue located on either side of the throat, forming part of the oral cavity's immune defense system."
"Break free, get away ",escape,5,Escaped
Printed characters ,type,3,Typeface
