CLUE,ANS,POS
Varied ,miscellaneous,7
"Tremble, vibrate ",shake,1
Close friend,buddy,6
Church of Scotland ,kirk,1
Children's game,hide-and-seek,1
Powerful ,potent,3
Roman poet ,ovid,3
Destructive New Orleans hurricane ,katrina,1
Violent storm ,tornado,3
Hangs around ,loiters,2
Religious rites and ceremonies ,worship,1
Minor battle ,skirmish,1
Musical play ,opera,1
Arab ship ,dhow,1
Merchant ,trader,1
Insight,acumen,10
Male feline ,tomcat,1
Horse-drawn passenger vehicle ,carriage,3
Tall electrical cable support ,pylon,2
Came to an end ,ceased,3
Distinguished ,eminent,2
A change to an opposite direction ,reversal,1
Scornful ,contemptuous,3
Zones ,areas,1
"Very old, like some civilizations ",ancient,1
Tidal mouth of large river ,estuary,2
Remote ,isolated,2
Hard tennis shot,smash,9
Shouting with joy,jubilant,3
Short narrow tubes of pasta,macaroni,2
Foe ,enemy,1
Greek letter ,alpha,1
Voucher,token,3
US state ,indiana,14
(Of vehicle) move without using power ,coast,13
"House, home ",abode,1
Wild cats ,pumas,2
Roman god - planet ,saturn,3
Furniture covering ,upholstery,1
Put in new accommodation ,rehouse,5
Period after sunset,dusk,2
Dividing of group into opposing factions ,schism,4
Whirlpool ,eddy,5
Stolen goods ,loot,2
Expenses ,costs,1
"Disgusting, nauseating ",loathsome,3
Hawaiian greeting ,aloha,1
Rural - simple,rustic,8
Winged horse of myth ,pegasus,1
Static ,immobile,5
