CLUE,ANS,POS,FOUND IN
Broke into sharp pieces ,smashed,14,Smashed into bits
Go without or precede ,forego,3,Foregoing
Tear ,rip,3,Rip apart
Have a foul smell ,reek,10,Reeking
Of water ,aqua,1,Aquatic
Traffic jam ,snarl-up,13,Traffic snarl-up
Relative ,aunt,10,Uncle/Aunt
Male bird ,cock,2,Cockatoo
Became motionless ,froze,5,Frozen in place
Largest city in Nebraska ,omaha,1,"If Omaha's name does not fit due to length or letter count limitations of the crossword puzzle, then ""Lincoln"" could also potentially be an acceptable answer if considering second-largest and still relevant in context."
Type of window in roof,dormer,7,Dormer window
Route ,road,10,Roadmap
One-room flat ,bedsit,4,Bedsitter (British English)
Sale of goods ,retail,1,Retailing
